Date,Action,Ticker,Shares,Price,Total Value
2018-03-23,BUY,MPHASIS.NS,96,685.88,65850.65
2018-03-23,BUY,INFY.NS,141,469.1,66149.82
2018-03-23,BUY,GODREJCP.NS,97,680.82,66046.23
2018-03-23,BUY,DMART.NS,51,1281.1,65342.63
2018-03-30,SELL,COFORGE.NS,437,157.46,68804.34
2018-03-30,SELL,PERSISTENT.NS,185,319.18,59042.63
2018-03-30,BUY,NIACL.NS,198,335.2,66375.64
2018-03-30,BUY,HDFCLIFE.NS,149,445.61,66402.03
2018-04-06,SELL,HEG.NS,128,501.23,64151.3
2018-04-06,BUY,COFORGE.NS,409,164.47,67275.44
2018-04-20,SELL,INFY.NS,141,473.46,66751.17
2018-04-20,SELL,GODREJCP.NS,97,696.15,67519.66
2018-04-20,SELL,NIACL.NS,198,310.46,61465.6
2018-04-20,SELL,HDFCLIFE.NS,149,486.0,72407.48
2018-04-20,BUY,CHAMBLFERT.NS,419,167.87,70345.03
2018-04-20,BUY,ESCORTS.NS,76,922.86,70144.7
2018-04-20,BUY,INDIGO.NS,47,1486.42,69868.67
2018-04-20,BUY,KEC.NS,173,405.4,70141.35
2018-05-04,SELL,TECHM.NS,158,501.5,79228.97
2018-05-04,SELL,COFORGE.NS,409,187.17,76545.41
2018-05-04,SELL,INDIGO.NS,47,1168.94,54934.46
2018-05-04,BUY,ZENSARTECH.NS,309,230.6,71262.79
2018-05-04,BUY,ZYDUSWELL.NS,278,255.64,71074.09
2018-05-04,BUY,CHOLAFIN.NS,222,320.38,71130.96
2018-05-11,SELL,MPHASIS.NS,96,811.26,77873.15
2018-05-11,SELL,CHAMBLFERT.NS,419,143.25,60017.37
2018-05-11,SELL,ESCORTS.NS,76,908.76,69059.02
2018-05-11,SELL,ZYDUSWELL.NS,278,245.81,68327.85
2018-05-11,BUY,NESTLEIND.NS,165,428.95,70783.21
2018-05-11,BUY,COFORGE.NS,367,192.78,70756.63
2018-05-11,BUY,PIDILITIND.NS,133,530.5,70563.16
2018-05-11,BUY,EXIDEIND.NS,292,242.24,70742.2
2018-05-18,SELL,ASHOKLEY.NS,1112,63.49,70594.64
2018-05-18,SELL,KEC.NS,173,358.64,62038.21
2018-05-18,SELL,CHOLAFIN.NS,222,303.93,67464.89
2018-05-18,SELL,COFORGE.NS,367,188.47,69162.63
2018-05-18,BUY,MPHASIS.NS,74,925.23,68473.88
2018-05-18,BUY,BAJFINANCE.NS,330,209.36,69096.21
2018-05-18,BUY,SAREGAMA.NS,908,76.11,69112.48
2018-05-18,BUY,KOTAKBANK.NS,268,257.53,69025.65
2018-05-25,SELL,IPCALAB.NS,211,326.37,68857.54
2018-05-25,SELL,CYIENT.NS,122,636.06,77591.77
2018-05-25,BUY,COFORGE.NS,342,204.39,69909.08
2018-05-25,BUY,GRAPHITE.NS,106,654.18,69350.52
2018-06-15,SELL,DMART.NS,51,1535.35,78295.02
2018-06-15,SELL,SAREGAMA.NS,908,65.71,59658.37
2018-06-15,SELL,GRAPHITE.NS,106,649.46,68835.48
2018-06-15,BUY,USHAMART.NS,2398,29.51,70778.66
2018-06-15,BUY,TATAELXSI.NS,59,1195.16,70521.69
2018-06-15,BUY,TCS.NS,46,1523.7,70097.38
2018-06-22,SELL,FSL.NS,1764,57.59,101578.64
2018-06-22,SELL,PIDILITIND.NS,133,505.27,67194.74
2018-06-22,BUY,ABBOTINDIA.NS,10,6710.05,67107.18
2018-06-22,BUY,GLAXO.NS,59,1164.43,68707.98
2018-06-29,SELL,USHAMART.NS,2398,26.48,63503.65
2018-06-29,BUY,BRITANNIA.NS,25,2749.0,68731.93
2018-07-20,SELL,ZENSARTECH.NS,309,219.62,67857.07
2018-07-20,SELL,COFORGE.NS,342,202.56,69269.49
2018-07-20,BUY,HEG.NS,102,709.14,72339.76
2018-07-20,BUY,GRAPHITE.NS,89,807.4,71865.78
2018-07-27,SELL,KOTAKBANK.NS,268,260.99,69937.9
2018-07-27,BUY,ADANIENT.NS,590,124.14,73249.94
2018-08-03,SELL,NESTLEIND.NS,165,467.15,77072.53
2018-08-03,SELL,EXIDEIND.NS,292,253.65,74058.16
2018-08-03,BUY,RHIM.NS,331,225.96,74801.61
2018-08-03,BUY,BANDHANBNK.NS,110,676.54,74426.79
2018-08-10,SELL,BSOFT.NS,550,158.89,87378.23
2018-08-10,SELL,MPHASIS.NS,74,963.18,71268.12
2018-08-10,SELL,TCS.NS,46,1653.77,76065.65
2018-08-10,SELL,BRITANNIA.NS,25,2817.43,70428.82
2018-08-10,BUY,ADANIPOWER.NS,11970,6.26,74939.7
2018-08-10,BUY,DCMSHRIRAM.NS,227,328.76,74635.78
2018-08-10,BUY,PAGEIND.NS,2,28789.17,57584.09
2018-08-10,BUY,OLECTRA.NS,366,204.5,74854.92
2018-08-17,SELL,JUBLFOOD.NS,296,296.28,87691.46
2018-08-17,SELL,ABBOTINDIA.NS,10,7073.08,70723.76
2018-08-17,BUY,BATAINDIA.NS,80,946.74,75747.06
2018-08-17,BUY,SUNPHARMA.NS,131,577.47,75656.5
2018-08-24,SELL,TATAELXSI.NS,59,1309.96,77279.75
2018-08-24,SELL,HEG.NS,102,700.31,71424.47
2018-08-24,SELL,GRAPHITE.NS,89,788.91,70205.56
2018-08-24,BUY,GRANULES.NS,701,109.36,76670.12
2018-08-24,BUY,RELIANCE.NS,135,568.08,76698.96
2018-08-24,BUY,ABFRL.NS,385,199.16,76685.1
2018-08-31,SELL,OLECTRA.NS,366,233.36,85400.86
2018-08-31,BUY,INTELLECT.NS,294,265.65,78109.71
2018-09-14,SELL,BAJFINANCE.NS,330,260.7,86022.95
2018-09-14,SELL,RHIM.NS,331,224.51,74304.75
2018-09-14,SELL,BANDHANBNK.NS,110,605.47,66594.76
2018-09-14,SELL,ADANIPOWER.NS,11970,6.21,74326.27
2018-09-14,BUY,OLECTRA.NS,289,262.82,75961.42
2018-09-14,BUY,NAUKRI.NS,239,317.77,75954.0
2018-09-14,BUY,CGCL.NS,683,111.41,76098.26
2018-09-14,BUY,PFIZER.NS,24,3058.65,73414.86
2018-09-21,SELL,GLAXO.NS,59,1351.01,79701.51
2018-09-21,SELL,ADANIENT.NS,590,136.74,80667.8
2018-09-21,SELL,BATAINDIA.NS,80,909.2,72728.78
2018-09-21,SELL,GRANULES.NS,701,104.05,72928.98
2018-09-21,SELL,ABFRL.NS,385,180.29,69403.11
2018-09-21,SELL,INTELLECT.NS,294,239.5,70404.64
2018-09-21,SELL,OLECTRA.NS,289,234.06,67636.0
2018-09-21,SELL,CGCL.NS,683,101.74,69482.53
2018-09-21,SELL,PFIZER.NS,24,2738.3,65712.57
2018-09-21,BUY,DIVISLAB.NS,54,1322.37,71414.86
2018-09-21,BUY,WELCORP.NS,513,141.06,72370.53
2018-09-21,BUY,WIPRO.NS,629,115.08,72394.3
2018-09-21,BUY,LTTS.NS,47,1528.21,71832.9
2018-09-21,BUY,SCHNEIDER.NS,608,119.0,72359.24
2018-09-21,BUY,AUROPHARMA.NS,99,730.11,72287.86
2018-09-21,BUY,HEG.NS,104,694.83,72269.7
2018-09-21,BUY,ICICIGI.NS,85,848.08,72094.43
2018-09-21,BUY,JSWSTEEL.NS,192,376.3,72256.75
2018-09-28,SELL,NAUKRI.NS,239,277.26,66259.36
2018-09-28,SELL,WELCORP.NS,513,107.26,55019.84
2018-09-28,SELL,SCHNEIDER.NS,608,109.45,66538.94
2018-09-28,SELL,HEG.NS,104,575.49,59844.55
2018-09-28,SELL,ICICIGI.NS,85,771.41,65563.05
2018-09-28,BUY,TIINDIA.NS,237,287.77,68209.04
2018-09-28,BUY,DEEPAKNTR.NS,238,285.71,68006.68
2018-09-28,BUY,UBL.NS,51,1322.29,67443.62
2018-09-28,BUY,CARBORUNIV.NS,184,370.58,68193.79
2018-09-28,BUY,ATUL.NS,22,3081.93,67809.28
2018-10-05,SELL,DCMSHRIRAM.NS,227,331.03,75137.29
2018-10-05,SELL,PAGEIND.NS,2,27107.0,54208.59
2018-10-05,SELL,SUNPHARMA.NS,131,555.48,72760.47
2018-10-05,SELL,RELIANCE.NS,135,466.41,62958.6
2018-10-05,SELL,LTTS.NS,47,1423.81,66912.26
